# Undirected graph: oregon1_010331.txt
# AS peering information inferred from Oregon route-views BGP data, from March 31 2001
# Nodes: 10670 Edges: 22002
# FromNodeId	ToNodeId
3561	11217        13
3561	11227        17
3561	11228        24
3561	11233        6
3561	11238        6
3561	11246        5
3561	11247        18
3561	11248        12
3561	11252        9
3561	11255        17
3561	11269        12
3561	11270        13
3561	11277        20
3561	11280        8
3561	11288        22
3561	11299        9
3561	11300        23
3561	11301        23
3561	11302        18
3561	11304        18
3561	11305        7
3561	11306        10
3561	11329        19
3561	11334        17
3561	11341        13
3561	11343        17
3561	11351        18
3561	11354        17
3561	11357        11
3561	11379        12
3561	11381        24
3561	11404        13
3561	11413        11
3561	11418        18
3561	11421        13
3561	11422        15
3561	11423        9
3561	11426        11
3561	11427        8
3561	11440        22
3561	11472        24
3561	11491        17
3561	11492        16
3561	11504        10
3561	11507        5
3561	11517        22
3561	11524        21
3561	11527        21
3561	11529        7
3561	11533        21
3561	11548        11
3561	11549        24
3561	11554        22
3561	11556        15
3561	11579        21
3561	11588        9
3561	11589        17
3561	11598        6
3561	11611        19
3561	11612        23
3561	11613        12
3561	11615        14
3561	11618        12
3561	11622        13
3561	11648        7
3561	11657        9
3561	11678        11
3561	11692        18
3561	11701        20
3561	11702        20
3561	11707        8
3561	11709        12
3561	11712        7
3561	11713        12
3561	11717        15
3561	11722        14
3561	11732        19
3561	11739        22
3561	11740        14
3561	11743        8
3561	11746        21
3561	11754        8
3561	11770        10
3561	11778        10
3561	11779        22
3561	11792        12
3561	11810        20
3561	11819        10
3561	11822        18
3561	11830        9
3561	11833        10
3561	11848        5
3561	11853        21
3561	11854        18
3561	11855        7
3561	11857        6
3561	11870        12
3561	11881        7
3561	11883        8
3561	11895        10
3561	11897        20
3561	11900        19
3561	11904        19
3561	11905        16
3561	11906        24
3561	11907        9
3561	11908        22
3561	11924        21
3561	11931        19
3561	11935        12
3561	11953        16
3561	11955        8
3561	11961        5
3561	11963        9
3561	11966        15
3561	11968        24
3561	11970        9
3561	11976        18
3561	11977        11
3561	11986        16
3561	11987        18
3561	12017        7
3561	12020        15
3561	12022        13
3561	12033        12
3561	12042        6
3561	12044        18
3561	12053        19
3561	12057        17
3561	12065        5
3561	12067        10
3561	12076        15
3561	12103        20
3561	12105        21
3561	12111        7
3561	12112        5
3561	12116        15
3561	12124        8
3561	12132        18
3561	12133        7
3561	12159        19
3561	12178        7
3561	12179        16
3561	12180        24
3561	12181        17
3561	12182        11
3561	12191        15
3561	12192        12
3561	12195        19
3561	12198        22
3561	12202        9
3561	12222        20
3561	12223        18
3561	12224        20
3561	12229        12
3561	12236        24
3561	12243        13
3561	12260        10
3561	12270        12
3561	12271        20
3561	12272        20
3561	12274        11
3561	12281        24
3561	12282        21
3561	12283        16
3561	12287        7
3561	12297        9
3561	12541        16
3561	12573        18
3561	12976        5
3561	13186        7
3561	13329        18
3561	13336        22
3561	13341        23
3561	13343        15
3561	13345        15
3561	13346        12
3561	13350        15
3561	13367        13
3561	13376        17
3561	13390        21
3561	13399        8
3561	13403        15
3561	13406        10
3561	13419        6
3561	13427        16
3561	13433        14
3561	13434        11
3561	13439        9
3561	13445        21
3561	13458        24
3561	13463        7
3561	13473        24
3561	13488        10
3561	13491        19
3561	13497        20
3561	13502        8
3561	13513        8
3561	13537        15
3561	13539        13
3561	13551        24
3561	13552        17
3561	13559        24
3561	13565        20
3561	13574        14
3561	13601        17
3561	13607        10
3561	13615        15
3561	13645        16
3561	13646        21
3561	13685        6
3561	13700        6
3561	13718        8
3561	13731        16
3561	13733        16
3561	13756        24
3561	13762        17
3561	13772        15
3561	13778        5
3561	13781        18
3561	13782        6
3561	13786        22
3561	13789        6
3561	13790        18
3561	13792        21
3561	13802        21
3561	13805        8
3561	13823        16
3561	13824        15
3561	13832        16
3561	13860        12
3561	13866        14
3561	13888        13
3561	13892        10
3561	13984        22
3561	13986        22
3561	13989        15
3561	13994        14
3561	14041        9
3561	14046        20
3561	14054        10
3561	14060        24
3561	14062        13
3561	14103        16
3561	14128        22
3561	14132        23
3561	14136        15
3561	14146        20
3561	14155        16
3561	14180        11
3561	14217        16
3561	14238        20
3561	14255        6
3561	14260        16
3561	14265        8
3561	14268        16
3561	14309        22
3561	14311        16
3561	14341        12
3561	14374        7
3561	14391        8
3561	14407        20
3561	14416        15
3561	14419        11
3561	14425        12
3561	14436        8
3561	14461        16
3561	14469        19
3561	14498        24
3561	14499        5
3561	14510        5
3561	14532        15
3561	14559        15
3561	14567        5
3561	14576        18
3561	14598        13
3561	14631        23
3561	14634        15
3561	14636        15
3561	14646        8
3561	14667        5
3561	14684        6
3561	14685        24
3561	14686        16
3561	14688        13
3561	14691        14
3561	14713        13
3561	14716        23
3561	14733        22
3561	14742        14
3561	14743        5
3561	14744        13
3561	14745        11
3561	14748        5
3561	14750        11
3561	14755        8
3561	14770        22
3561	14790        5
3561	14791        11
3561	14798        8
3561	14835        23
3561	14838        23
3561	14843        9
3561	14849        15
3561	14852        16
3561	14858        5
3561	14869        24
3561	14873        24
3561	14900        16
3561	14906        13
3561	14925        13
3561	14935        13
3561	14950        20
3561	14962        8
3561	14976        9
3561	14980        14
3561	15018        8
3561	15019        21
3561	15026        14
3561	15059        14
3561	15065        6
3561	15081        19
3561	15088        17
3561	15142        14
3561	15144        22
3561	15176        5
3561	15195        11
3561	15229        21
3561	15235        5
3561	15245        16
3561	15262        16
3561	15263        17
3561	15314        13
3561	15327        7
3561	15412        7
3561	15421        20
3561	15484        19
3561	15635        15
3561	16115        18
3561	16398        11
3561	16400        13
3561	16470        11
3561	16475        19
3561	16477        20
3561	16481        7
3561	16485        7
3561	16513        9
3561	16530        22
3561	16542        16
3561	16553        21
3561	16556        14
3561	16566        24
3561	16567        6
3561	16568        14
3561	16587        14
3561	16603        11
3561	16620        15
3561	16659        13
3561	16676        9
3561	16684        17
3561	16688        20
3561	16695        21
3561	16699        10
3561	16709        24
3561	16718        10
3561	16763        22
3561	16768        24
3561	16778        12
3561	16787        12
3561	16804        17
3561	16818        18
3561	16838        11
3561	16842        23
3561	16852        12
3561	16892        5
3561	16900        16
3561	16901        24
3561	16915        14
3561	16922        19
3561	16931        12
3561	16933        15
3561	16942        12
3561	16950        10
3561	16981        11
3561	17070        12
3561	17071        5
3561	17128        5
3561	17130        16
3561	17132        7
3561	17138        16
3561	17149        5
3561	17151        5
3561	17158        8
3561	17162        9
3561	17173        6
3561	17190        6
3561	17198        5
3561	17209        11
3561	17244        14
3561	17267        14
3561	17273        17
3561	17279        9
3561	17281        11
3561	17332        14
3561	17362        6
3561	17366        21
3561	17385        9
3561	17495        15
3561	18453        5
3561	18469        24
3561	18503        24
3561	18591        23
3561	18611        15
3561	18612        24
3561	18710        17
3561	18800        20
3561	18805        8
3561	18815        23
3561	18816        23
3561	18843        14
3561	18847        20
3561	18943        11
3561	18978        16
3561	19009        17
3561	19015        21
3561	19024        13
3561	19029        16
3561	19030        18
3561	19071        24
3561	19072        20
3561	19138        18
3561	19169        17
3561	19175        22
3561	19197        14
3561	19202        7
3561	19208        16
3561	19211        19
3561	19212        19
3561	19235        20
3561	19255        18
3561	19325        21
3561	19336        13
3561	19354        18
3561	19362        23
3561	19384        8
3561	19430        24
3561	19511        13
3561	19523        19
3561	19552        21
3561	19613        19
3561	19619        8
3561	19634        18
3561	19655        16
3561	19739        13
3561	19749        18
3561	19765        5
3561	19776        22
3561	19833        23
3561	19837        11
3561	19860        19
3561	19863        22
3561	19879        17
3561	19955        21
3561	19976        10
9498	10106        24
9498	17495        14
9498	17632        6
2042	4774        20
2042	5727        7
2042	6453        18
2042	7473        23
2042	9833        19
2042	10111        24
7631	10113        19
4645	4647        14
4645	6453        18
4645	9293        9
4645	9590        15
4645	9665        13
4645	9926        11
4645	10116        7
4645	17435        8
4645	17485        13
4645	17706        9
9874	10117        10
9874	17645        11
2687	4662        13
2687	9536        18
2687	9653        16
2687	9906        17
2687	10120        11
3758	4983        24
3758	7472        17
3758	7473        7
3758	7634        17
3758	9247        14
3758	9292        9
3758	9506        24
3758	9719        15
3758	9877        19
3758	9890        13
3758	10120        19
4786	6461        18
4786	7631        23
4786	7694        10
4786	9446        19
4786	9451        19
4786	9543        9
4786	9788        5
4786	10123        17
4786	17551        10
9237	10125        22
9505	9674        6
9505	9785        16
9505	10126        22
9505	10128        20
9328	10127        16
1239	1341        16
1239	1668        11
1239	1698        24
1239	1740        17
1239	1746        5
1239	1755        18
1239	1757        21
1239	1760        23
1239	1767        23
1239	1784        11
1239	1785        12
1239	1789        12
1239	1790        12
1239	1791        11
1239	1800        8
1239	1833        22
1239	1928        6
1239	2015        7
1239	2041        21
1239	2050        10
1239	2277        13
1239	2379        22
1239	2497        16
1239	2516        8
1239	2529        19
1239	2548        17
1239	2551        6
1239	2575        10
1239	2685        13
1239	2711        13
1239	2752        19
1239	2824        16
1239	2825        24
1239	2828        11
1239	2856        17
1239	2899        7
1239	2911        20
1239	2914        18
1239	2933        6
1239	3064        20
1239	3292        20
1239	3303        17
1239	3320        15
1239	3356        18
1239	3362        21
1239	3364        8
1239	3366        18
1239	3385        13
1239	3404        14
1239	3405        13
1239	3447        24
1239	3450        23
1239	3455        7
1239	3463        24
1239	3479        9
1239	3491        15
1239	3494        10
1239	3502        13
1239	3505        13
1239	3513        17
1239	3549        17
1239	3554        7
1239	3555        20
1239	3561        7
1239	3563        6
1239	3566        13
1239	3571        10
1239	3593        15
1239	3594        17
1239	3602        23
1239	3608        17
1239	3614        8
1239	3653        16
1239	3714        20
1239	3728        8
1239	3733        6
1239	3742        22
1239	3746        23
1239	3749        18
1239	3753        5
1239	3764        12
1239	3768        12
1239	3801        22
1239	3815        5
1239	3816        6
1239	3831        18
1239	3833        19
1239	3850        18
1239	3851        21
1239	3899        13
1239	3900        23
1239	3912        20
1239	3914        7
1239	3931        20
1239	3967        10
1239	3998        23
1239	4000        17
1239	4005        23
1239	4006        8
1239	4043        11
1239	4134        18
1239	4150        13
1239	4166        22
1239	4184        7
1239	4187        6
1239	4191        21
1239	4200        20
1239	4203        22
1239	4208        21
1239	4231        20
1239	4243        17
1239	4258        14
1239	4278        16
1239	4293        22
1239	4307        23
1239	4314        16
1239	4323        18
1239	4355        20
1239	4373        19
1239	4449        15
1239	4456        13
1239	4471        23
1239	4513        15
1239	4540        11
1239	4544        16
1239	4550        13
1239	4565        13
1239	4570        7
1239	4574        11
1239	4581        22
1239	4595        9
1239	4637        20
1239	4725        23
1239	4750        24
1239	4761        22
1239	4766        11
1239	4799        22
1239	4924        15
1239	4940        19
1239	4969        16
1239	4979        13
1239	4999        7
1239	5006        23
1239	5041        12
1239	5048        21
1239	5050        6
1239	5054        8
1239	5056        19
1239	5078        15
1239	5097        20
1239	5112        17
1239	5400        22
1239	5496        22
1239	5511        6
1239	5594        11
1239	5645        22
1239	5650        15
1239	5652        23
1239	5661        10
1239	5662        12
1239	5673        10
1239	5674        24
1239	5675        6
1239	5676        20
1239	5677        8
1239	5678        11
1239	5680        15
1239	5681        10
1239	5689        22
1239	5696        16
1239	5714        18
1239	5727        18
1239	5737        7
1239	5738        15
1239	5767        16
1239	5769        18
1239	5778        23
1239	5779        5
1239	5784        15
1239	5786        22
1239	6061        10
1239	6062        23
1239	6070        23
1239	6073        5
1239	6076        7
1239	6082        8
1239	6104        23
1239	6109        11
1239	6113        19
1239	6128        23
1239	6138        17
1239	6140        6
1239	6163        14
1239	6165        16
1239	6172        18
1239	6175        14
1239	6181        24
1239	6195        15
1239	6222        14
1239	6223        14
1239	6224        15
1239	6225        24
1239	6226        16
1239	6227        16
1239	6231        12
1239	6245        20
1239	6248        17
1239	6255        6
1239	6295        6
1239	6302        23
1239	6309        24
1239	6311        17
1239	6318        17
1239	6321        13
1239	6325        11
1239	6331        19
1239	6334        15
1239	6337        17
1239	6347        5
1239	6355        20
1239	6357        9
1239	6364        24
1239	6367        16
1239	6372        17
1239	6396        10
1239	6413        15
1239	6423        8
1239	6432        16
1239	6434        24
1239	6440        13
1239	6451        14
1239	6453        17
1239	6456        9
1239	6459        15
1239	6461        24
1239	6465        15
1239	6467        17
1239	6479        8
1239	6494        23
1239	6504        7
1239	6507        22
1239	6524        15
1239	6528        5
1239	6533        7
1239	6550        9
1239	6553        19
1239	6567        16
1239	6580        22
1239	6594        17
1239	6598        6
1239	6603        12
1239	6652        5
1239	6653        22
1239	6730        24
1239	6779        23
1239	6917        18
1239	6918        14
1239	6931        8
1239	6941        8
1239	6943        20
1239	6945        20
1239	6958        13
1239	6981        10
1239	6984        17
1239	6988        9
1239	6993        15
1239	7013        20
1239	7018        10
1239	7025        8
1239	7035        17
1239	7057        10
1239	7066        21
1239	7070        20
1239	7078        12
1239	7115        14
1239	7124        7
1239	7132        6
1239	7138        17
1239	7143        19
1239	7151        15
1239	7170        12
1239	7180        23
1239	7182        16
1239	7194        19
1239	7207        7
1239	7212        20
1239	7222        10
1239	7227        22
1239	7228        16
1239	7253        23
1239	7258        15
1239	7265        21
1239	7268        14
1239	7284        12
1239	7288        13
1239	7303        14
1239	7309        11
1239	7321        19
1239	7332        21
1239	7341        9
1239	7349        20
1239	7350        10
1239	7381        5
1239	7392        6
1239	7393        11
1239	7452        19
1239	7459        16
1239	7462        9
1239	7497        14
1239	7545        13
1239	7629        17
1239	7643        10
1239	7727        18
1239	7733        9
1239	7743        19
1239	7751        9
1239	7752        16
1239	7759        8
1239	7770        13
1239	7795        11
1239	7810        9
1239	7823        13
1239	7843        21
1239	7849        14
1239	7851        6
1239	7859        10
1239	7866        7
1239	7876        5
1239	7877        7
1239	7911        17
1239	7921        20
1239	7924        7
1239	7938        15
1239	7944        16
1239	7949        20
1239	7963        9
1239	7982        6
1239	8002        22
1239	8008        10
1239	8015        8
1239	8021        5
1239	8025        9
1239	8043        8
1239	8047        6
1239	8048        22
1239	8052        13
1239	8070        16
1239	8073        16
1239	8074        19
1239	8079        12
1239	8085        23
1239	8101        8
1239	8105        12
1239	8108        24
1239	8109        5
1239	8110        10
1239	8120        18
1239	8133        7
1239	8134        22
1239	8151        6
1239	8155        11
1239	8161        20
1239	8169        16
1239	8210        23
1239	8918        23
1239	8938        21
1239	9227        13
1239	9246        15
1239	9310        8
1239	9334        7
1239	10130        19
1239	10241        19
1239	10242        19
1239	10246        13
1239	10248        19
1239	10257        21
1239	10292        20
1239	10300        22
1239	10302        22
1239	10311        16
1239	10316        21
1239	10325        9
1239	10333        13
1239	10381        24
1239	10383        21
1239	10384        15
1239	10390        23
1239	10396        10
1239	10397        6
1239	10399        7
1239	10405        24
1239	10412        21
1239	10416        21
1239	10424        22
1239	10430        6
1239	10435        7
1239	10440        20
1239	10444        12
1239	10461        14
1239	10468        5
1239	10473        20
1239	10487        11
1239	10504        11
1239	10507        17
1239	10514        13
1239	10534        15
1239	10537        10
1239	10563        9
1239	10577        24
1239	10585        22
1239	10597        11
1239	10602        22
1239	10604        21
1239	10608        22
1239	10609        21
1239	10612        8
1239	10618        12
1239	10635        20
1239	10647        20
1239	10661        18
1239	10663        24
1239	10665        12
1239	10674        10
1239	10676        20
1239	10679        24
1239	10694        20
1239	10721        16
1239	10724        22
1239	10726        23
1239	10727        15
1239	10735        7
1239	10738        9
1239	10756        11
1239	10763        19
1239	10770        21
1239	10771        9
1239	10772        6
1239	10794        22
1239	10799        8
1239	10801        13
1239	10804        11
1239	10810        23
1239	10818        7
1239	10821        19
1239	10825        20
1239	10826        18
1239	10827        21
1239	10828        20
1239	10829        20
1239	10830        7
1239	10831        15
1239	10832        14
1239	10833        12
1239	10840        20
1239	10848        23
1239	10852        22
1239	10855        7
1239	10859        14
1239	10860        7
1239	10868        7
1239	10882        15
1239	10899        19
1239	10910        8
1239	10911        6
1239	10912        21
1239	10913        6
1239	10916        6
1239	10920        5
1239	10921        11
1239	10925        20
1239	10928        14
1239	10931        5
1239	10933        9
1239	10946        22
1239	10948        10
1239	10949        5
1239	10957        23
1239	10959        12
1239	10960        13
1239	10979        9
1239	10980        15
1239	10991        13
1239	10994        22
1239	11003        20
1239	11004        23
1239	11010        16
1239	11011        6
1239	11012        17
1239	11021        22
1239	11033        13
1239	11036        5
1239	11049        21
1239	11061        23
1239	11068        19
1239	11071        13
1239	11091        14
1239	11101        20
1239	11104        7
1239	11107        8
1239	11114        18
1239	11124        16
1239	11139        24
1239	11151        15
1239	11162        13
1239	11168        22
1239	11169        19
1239	11171        8
1239	11177        16
1239	11185        21
1239	11198        14
1239	11219        12
1239	11225        13
1239	11226        21
1239	11227        10
1239	11234        22
1239	11253        22
1239	11270        23
1239	11272        20
1239	11305        23
1239	11306        21
1239	11316        19
1239	11317        22
1239	11329        16
1239	11331        14
1239	11358        12
1239	11359        8
1239	11381        11
1239	11398        6
1239	11400        15
1239	11403        16
1239	11404        11
1239	11405        23
1239	11409        24
1239	11412        20
1239	11418        8
1239	11424        18
1239	11430        14
1239	11437        16
1239	11439        16
1239	11449        5
1239	11458        7
1239	11461        14
1239	11483        22
1239	11491        12
1239	11500        14
1239	11508        21
1239	11510        7
1239	11512        14
1239	11521        20
1239	11527        23
1239	11528        10
1239	11530        20
1239	11536        18
1239	11538        13
1239	11541        18
1239	11548        11
1239	11550        15
1239	11557        20
1239	11561        11
1239	11563        18
1239	11570        16
1239	11575        20
1239	11576        19
1239	11579        16
1239	11587        8
1239	11588        12
1239	11590        10
1239	11595        17
1239	11598        10
1239	11600        19
1239	11603        15
1239	11606        12
1239	11610        12
1239	11611        18
1239	11612        19
1239	11615        19
1239	11623        20
1239	11635        6
1239	11643        21
1239	11656        17
1239	11690        13
1239	11692        8
1239	11709        20
1239	11710        9
1239	11711        6
1239	11716        23
1239	11721        9
1239	11735        16
1239	11737        5
1239	11741        16
1239	11760        21
1239	11761        24
1239	11770        21
1239	11771        23
1239	11774        23
1239	11781        10
1239	11791        24
1239	11804        15
1239	11816        10
1239	11819        10
1239	11820        15
1239	11822        23
1239	11828        9
1239	11836        24
1239	11840        21
1239	11848        22
1239	11852        20
1239	11853        13
1239	11854        7
1239	11855        5
1239	11859        19
1239	11870        12
1239	11877        5
1239	11881        6
1239	11882        16
1239	11883        17
1239	11889        6
1239	11890        7
1239	11897        15
1239	11902        22
1239	11919        19
1239	11935        18
1239	11945        14
1239	11948        11
1239	11955        14
1239	11957        12
1239	11961        5
1239	11965        18
1239	11966        8
1239	11984        14
1239	11986        13
1239	11990        17
1239	12000        8
1239	12014        16
1239	12015        10
1239	12016        8
1239	12017        22
1239	12031        17
1239	12033        5
1239	12049        9
1239	12057        13
1239	12070        13
1239	12075        14
1239	12076        6
1239	12077        17
1239	12087        15
1239	12097        13
1239	12101        5
1239	12103        10
1239	12112        14
1239	12114        7
1239	12115        23
1239	12131        17
1239	12133        22
1239	12141        12
1239	12156        23
1239	12158        19
1239	12159        17
1239	12171        19
1239	12175        13
1239	12178        20
1239	12179        21
1239	12180        6
1239	12181        24
1239	12182        12
1239	12195        7
1239	12197        11
1239	12198        18
1239	12201        14
1239	12202        20
1239	12205        7
1239	12209        11
1239	12227        8
1239	12259        20
1239	12260        11
1239	12273        13
1239	12278        17
1239	12279        17
1239	12282        19
1239	12283        5
1239	12888        18
1239	13328        16
1239	13329        22
1239	13337        7
1239	13341        9
1239	13342        17
1239	13344        22
1239	13350        23
1239	13363        18
1239	13371        22
1239	13379        7
1239	13384        12
1239	13388        13
1239	13399        23
1239	13403        5
1239	13404        22
1239	13405        17
1239	13408        14
1239	13409        6
1239	13419        6
1239	13431        10
1239	13439        12
1239	13445        18
1239	13454        18
1239	13464        12
1239	13472        19
1239	13488        18
1239	13490        15
1239	13492        18
1239	13496        9
1239	13516        13
1239	13525        14
1239	13527        16
1239	13534        12
1239	13545        21
1239	13549        8
1239	13554        7
1239	13559        13
1239	13567        20
1239	13574        19
1239	13576        24
1239	13578        19
1239	13586        18
1239	13592        17
1239	13597        21
1239	13601        23
1239	13602        20
1239	13607        10
1239	13609        23
1239	13613        20
1239	13614        15
1239	13635        17
1239	13638        19
1239	13676        24
1239	13704        12
1239	13717        21
1239	13718        20
1239	13719        18
1239	13726        11
1239	13734        21
1239	13736        19
1239	13739        12
1239	13745        14
1239	13750        6
1239	13754        15
1239	13756        19
1239	13760        13
1239	13764        10
1239	13765        16
1239	13768        14
1239	13772        7
1239	13776        23
1239	13782        7
1239	13789        17
1239	13790        23
1239	13791        9
1239	13792        19
1239	13793        13
1239	13805        18
1239	13815        15
1239	13824        16
1239	13829        21
1239	13831        20
1239	13837        22
1239	13840        11
1239	13842        18
1239	13843        5
1239	13846        7
1239	13855        18
1239	13866        22
1239	13869        20
1239	13871        17
1239	13880        16
1239	13882        6
1239	13885        16
1239	13887        7
1239	13889        24
1239	13894        23
1239	13899        8
1239	13915        18
1239	13930        12
1239	13941        10
1239	13943        15
1239	13975        9
1239	13984        10
1239	13986        16
1239	13993        24
1239	13996        17
1239	14021        12
1239	14025        21
1239	14027        11
1239	14033        13
1239	14037        20
1239	14040        11
1239	14042        12
1239	14044        11
1239	14046        17
1239	14051        12
1239	14073        16
1239	14080        10
1239	14090        15
1239	14099        14
1239	14103        6
1239	14107        16
1239	14130        21
1239	14134        17
1239	14135        8
1239	14145        6
1239	14155        22
1239	14174        20
1239	14176        16
1239	14180        22
1239	14181        20
1239	14182        20
1239	14185        24
1239	14188        10
1239	14192        24
1239	14221        20
1239	14225        23
1239	14244        24
1239	14255        24
1239	14257        23
1239	14258        10
1239	14283        16
1239	14288        14
1239	14289        7
1239	14296        10
1239	14298        14
1239	14299        8
1239	14300        9
1239	14301        18
1239	14302        23
1239	14303        15
1239	14304        16
1239	14305        15
1239	14307        6
1239	14309        6
1239	14321        6
1239	14329        11
1239	14330        10
1239	14335        11
1239	14342        15
1239	14347        21
1239	14350        10
1239	14352        16
1239	14361        23
1239	14362        18
1239	14363        21
1239	14403        21
1239	14417        20
1239	14419        20
1239	14423        24
1239	14428        11
1239	14434        24
1239	14442        21
1239	14447        21
1239	14452        8
1239	14461        21
1239	14466        17
1239	14471        7
1239	14482        5
1239	14499        10
1239	14501        6
1239	14505        21
1239	14509        13
1239	14510        5
1239	14512        10
1239	14513        8
1239	14530        12
1239	14532        16
1239	14543        16
1239	14545        24
1239	14554        23
1239	14557        6
1239	14558        5
1239	14564        8
1239	14578        11
1239	14589        17
1239	14591        15
1239	14594        15
1239	14598        11
1239	14600        23
1239	14604        18
1239	14619        10
1239	14625        11
1239	14626        14
1239	14634        15
1239	14636        19
1239	14645        15
1239	14646        11
1239	14649        10
1239	14655        5
1239	14657        24
1239	14667        17
1239	14671        9
1239	14682        8
1239	14685        15
1239	14694        24
1239	14695        8
1239	14696        6
1239	14699        17
1239	14703        11
1239	14704        21
1239	14713        18
1239	14716        13
1239	14742        22
1239	14743        24
1239	14744        14
1239	14745        6
1239	14748        11
1239	14750        20
1239	14758        24
1239	14765        24
1239	14770        24
1239	14793        21
1239	14801        8
1239	14811        19
1239	14819        6
1239	14821        24
1239	14828        5
1239	14839        12
1239	14847        22
1239	14860        12
1239	14864        20
1239	14882        11
1239	14887        7
1239	14915        19
1239	14935        24
1239	14944        10
1239	14948        14
1239	14955        5
1239	14962        6
1239	14971        13
1239	14986        8
1239	14989        13
1239	14999        12
1239	15002        12
1239	15011        14
1239	15014        7
1239	15018        13
1239	15021        9
1239	15059        13
1239	15062        11
1239	15069        14
1239	15081        13
1239	15094        24
1239	15098        10
1239	15100        6
1239	15101        20
1239	15117        6
1239	15129        17
1239	15134        17
1239	15137        9
1239	15141        15
1239	15148        17
1239	15149        24
1239	15163        21
1239	15166        16
1239	15172        9
1239	15175        20
1239	15184        20
1239	15203        15
1239	15207        7
1239	15210        7
1239	15221        20
1239	15224        20
1239	15225        15
1239	15233        11
1239	15234        13
1239	15248        20
1239	15251        23
1239	15267        14
1239	15277        6
1239	15280        18
1239	15288        11
1239	15290        8
1239	15309        16
1239	15312        18
1239	15320        18
1239	15333        7
1239	15335        5
1239	15336        16
1239	15339        20
1239	15342        14
1239	15345        24
1239	16384        10
1239	16385        15
1239	16387        19
1239	16389        16
1239	16402        10
1239	16421        14
1239	16424        5
1239	16465        10
1239	16474        23
1239	16482        14
1239	16487        19
1239	16488        10
1239	16496        10
1239	16511        7
1239	16516        12
1239	16517        22
1239	16530        11
1239	16534        13
1239	16556        17
1239	16564        12
1239	16597        6
1239	16598        11
1239	16604        20
1239	16608        19
1239	16612        7
1239	16617        24
1239	16621        18
1239	16628        13
1239	16631        16
1239	16635        9
1239	16645        21
1239	16646        17
1239	16664        16
1239	16683        7
1239	16698        8
1239	16721        22
1239	16727        20
1239	16747        9
1239	16756        5
1239	16788        10
1239	16794        18
1239	16799        8
1239	16807        17
1239	16835        8
1239	16836        7
1239	16848        13
1239	16852        23
1239	16860        17
1239	16886        11
1239	16898        19
1239	16908        19
1239	16910        6
1239	16916        5
1239	16918        6
1239	16922        14
1239	16929        7
1239	16931        11
1239	16937        20
1239	16940        13
1239	16948        24
1239	16968        15
1239	16971        17
1239	16997        13
1239	16998        21
1239	16999        5
1239	17033        15
1239	17039        12
1239	17041        12
1239	17046        12
1239	17049        16
1239	17054        16
1239	17065        15
1239	17075        14
1239	17094        5
1239	17096        12
1239	17100        17
1239	17105        23
1239	17115        17
1239	17129        16
1239	17145        11
1239	17146        13
1239	17150        10
1239	17159        22
1239	17171        19
1239	17189        6
1239	17212        16
1239	17239        17
1239	17240        6
1239	17244        6
1239	17263        9
1239	17264        24
1239	17306        6
1239	17310        19
1239	17317        22
1239	17340        9
1239	17341        24
1239	17354        23
1239	17366        17
1239	18447        16
1239	18476        11
1239	18480        20
1239	18504        13
1239	18506        16
1239	18511        6
1239	18517        19
1239	18529        21
1239	18539        13
1239	18541        23
1239	18570        13
1239	18588        24
1239	18593        11
1239	18603        22
1239	18608        6
1239	18610        7
1239	18614        13
1239	18616        23
1239	18618        6
1239	18632        6
1239	18634        13
1239	18663        24
1239	18672        15
1239	18679        5
1239	18682        17
1239	18696        15
1239	18726        15
1239	18744        5
1239	18755        10
1239	18772        9
1239	18785        6
1239	18805        13
1239	18814        17
1239	18824        9
1239	18827        11
1239	18830        11
1239	18854        20
1239	18879        22
1239	18893        11
1239	18900        19
1239	18901        6
1239	18902        16
1239	18908        5
1239	18911        9
1239	18929        14
1239	18939        24
1239	18961        13
1239	18984        12
1239	19006        12
1239	19014        14
1239	19023        18
1239	19043        19
1239	19055        16
1239	19061        24
1239	19081        16
1239	19087        16
1239	19095        13
1239	19096        19
1239	19097        14
1239	19105        12
1239	19113        10
1239	19122        8
1239	19124        22
1239	19126        10
1239	19130        9
1239	19131        16
1239	19139        23
1239	19165        12
1239	19166        19
1239	19172        20
1239	19176        6
1239	19194        9
1239	19195        22
1239	19201        21
1239	19221        13
1239	19235        19
1239	19237        12
1239	19248        14
1239	19249        9
1239	19254        15
1239	19265        14
1239	19276        6
1239	19277        21
1239	19286        11
1239	19289        11
1239	19301        22
1239	19306        23
1239	19311        15
1239	19318        9
1239	19331        21
1239	19334        20
1239	19336        7
1239	19341        6
1239	19362        17
1239	19364        13
1239	19386        13
1239	19389        14
1239	19390        13
1239	19396        18
1239	19398        17
1239	19408        8
1239	19409        14
1239	19414        21
1239	19429        10
1239	19437        19
1239	19469        20
1239	19471        8
1239	19473        20
1239	19481        24
1239	19499        9
1239	19501        23
1239	19502        11
1239	19514        12
1239	19530        16
1239	19538        12
1239	19554        12
1239	19559        5
1239	19560        16
1239	19567        18
1239	19570        14
1239	19573        16
1239	19575        22
1239	19584        8
1239	19593        19
1239	19606        17
1239	19615        16
1239	19624        10
1239	19625        6
1239	19627        9
1239	19748        6
1239	19755        5
1239	19757        11
1239	19761        8
1239	19770        24
1239	19779        5
1239	19813        21
1239	19821        19
1239	19833        11
1239	19837        9
