# Undirected graph: oregon1_010331.txt
# AS peering information inferred from Oregon route-views BGP data, from March 31 2001
# Nodes: 10670 Edges: 22002
# FromNodeId	ToNodeId
1239	6223        17
1239	6224        19
1239	6225        20
1239	6226        10
1239	6227        9
1239	6231        10
1239	6245        7
1239	6248        6
1239	6255        24
1239	6295        13
1239	6302        17
1239	6309        23
1239	6311        11
1239	6318        13
1239	6321        21
1239	6325        15
1239	6331        18
1239	6334        10
1239	6337        9
1239	6347        24
1239	6355        9
1239	6357        10
1239	6364        8
1239	6367        18
1239	6372        10
1239	6396        19
1239	6413        22
1239	6423        15
1239	6432        11
1239	6434        20
1239	6440        17
1239	6451        21
1239	6453        16
1239	6456        7
1239	6459        6
1239	6461        21
1239	6465        9
1239	6467        12
1239	6479        21
1239	6494        9
1239	6504        19
1239	6507        6
1239	6524        18
1239	6528        10
1239	6533        24
1239	6550        13
1239	6553        24
1239	6567        20
1239	6580        14
1239	6594        20
1239	6598        16
1239	6603        22
1239	6652        22
1239	6653        19
1239	6730        9
1239	6779        22
1239	6917        7
1239	6918        10
1239	6931        8
1239	6941        13
1239	6943        22
1239	6945        11
1239	6958        5
1239	6981        9
1239	6984        23
1239	6988        15
1239	6993        6
1239	7013        15
1239	7018        12
1239	7025        14
1239	7035        24
1239	7057        22
1239	7066        8
1239	7070        9
1239	7078        23
1239	7115        9
1239	7124        22
1239	7132        24
1239	7138        10
1239	7143        22
1239	7151        16
1239	7170        5
1239	7180        19
1239	7182        11
1239	7194        11
1239	7207        9
1239	7212        24
1239	7222        21
1239	7227        21
1239	7228        18
1239	7253        20
1239	7258        21
1239	7265        16
1239	7268        15
1239	7284        24
1239	7288        7
1239	7303        14
1239	7309        11
1239	7321        8
1239	7332        10
1239	7341        10
1239	7349        6
1239	7350        7
1239	7381        19
1239	7392        20
1239	7393        19
1239	7452        21
1239	7459        18
1239	7462        12
1239	7497        19
1239	7545        12
1239	7629        12
1239	7643        10
1239	7727        21
1239	7733        7
1239	7743        13
1239	7751        18
1239	7752        11
1239	7759        9
1239	7770        8
1239	7795        12
1239	7810        20
1239	7823        16
1239	7843        7
1239	7849        18
1239	7851        23
1239	7859        16
1239	7866        19
1239	7876        15
1239	7877        9
1239	7911        7
1239	7921        24
1239	7924        16
1239	7938        6
1239	7944        10
1239	7949        8
1239	7963        16
1239	7982        6
1239	8002        18
1239	8008        24
1239	8015        5
1239	8021        14
1239	8025        10
1239	8043        20
1239	8047        14
1239	8048        16
1239	8052        21
1239	8070        13
1239	8073        8
1239	8074        8
1239	8079        20
1239	8085        17
1239	8101        17
1239	8105        11
1239	8108        6
1239	8109        18
1239	8110        6
1239	8120        20
1239	8133        21
1239	8134        11
1239	8151        17
1239	8155        24
1239	8161        9
1239	8169        10
1239	8210        21
1239	8918        23
1239	8938        22
1239	9227        19
1239	9246        17
1239	9310        23
1239	9334        22
1239	10130        9
1239	10241        20
1239	10242        7
1239	10246        17
1239	10248        19
1239	10257        8
1239	10292        8
1239	10300        8
1239	10302        23
1239	10311        14
1239	10316        15
1239	10325        6
1239	10333        5
1239	10381        16
1239	10383        11
1239	10384        22
1239	10390        15
1239	10396        11
1239	10397        6
1239	10399        10
1239	10405        11
1239	10412        12
1239	10416        19
1239	10424        18
1239	10430        6
1239	10435        23
1239	10440        14
1239	10444        19
1239	10461        9
1239	10468        6
1239	10473        20
1239	10487        22
1239	10504        8
1239	10507        6
1239	10514        11
1239	10534        6
1239	10537        17
1239	10563        14
1239	10577        18
1239	10585        24
1239	10597        9
1239	10602        7
1239	10604        20
1239	10608        22
1239	10609        15
1239	10612        19
1239	10618        21
1239	10635        10
1239	10647        17
1239	10661        12
1239	10663        6
1239	10665        19
1239	10674        21
1239	10676        22
1239	10679        7
1239	10694        17
1239	10721        22
1239	10724        21
1239	10726        5
1239	10727        17
1239	10735        14
1239	10738        23
1239	10756        8
1239	10763        15
1239	10770        9
1239	10771        8
1239	10772        20
1239	10794        19
1239	10799        21
1239	10801        12
1239	10804        9
1239	10810        7
1239	10818        21
1239	10821        7
1239	10825        8
1239	10826        14
1239	10827        15
1239	10828        8
1239	10829        18
1239	10830        9
1239	10831        5
1239	10832        20
1239	10833        5
1239	10840        11
1239	10848        17
1239	10852        16
1239	10855        7
1239	10859        9
1239	10860        10
1239	10868        11
1239	10882        17
1239	10899        10
1239	10910        23
1239	10911        17
1239	10912        24
1239	10913        5
1239	10916        13
1239	10920        22
1239	10921        7
1239	10925        18
1239	10928        16
1239	10931        17
1239	10933        17
1239	10946        6
1239	10948        23
1239	10949        17
1239	10957        22
1239	10959        20
1239	10960        16
1239	10979        5
1239	10980        5
1239	10991        21
1239	10994        19
1239	11003        15
1239	11004        9
1239	11010        7
1239	11011        20
1239	11012        14
1239	11021        8
1239	11033        6
1239	11036        16
1239	11049        19
1239	11061        8
1239	11068        11
1239	11071        20
1239	11091        17
1239	11101        21
1239	11104        13
1239	11107        13
1239	11114        8
1239	11124        10
1239	11139        16
1239	11151        20
1239	11162        12
1239	11168        9
1239	11169        8
1239	11171        13
1239	11177        18
1239	11185        24
1239	11198        21
1239	11219        24
1239	11225        14
1239	11226        18
1239	11227        6
1239	11234        16
1239	11253        5
1239	11270        5
1239	11272        21
1239	11305        8
1239	11306        17
1239	11316        9
1239	11317        13
1239	11329        15
1239	11331        13
1239	11358        9
1239	11359        20
1239	11381        13
1239	11398        16
1239	11400        18
1239	11403        21
1239	11404        6
1239	11405        15
1239	11409        11
1239	11412        9
1239	11418        23
1239	11424        14
1239	11430        11
1239	11437        8
1239	11439        23
1239	11449        13
1239	11458        23
1239	11461        21
1239	11483        15
1239	11491        8
1239	11500        19
1239	11508        10
1239	11510        21
1239	11512        20
1239	11521        16
1239	11527        6
1239	11528        21
1239	11530        14
1239	11536        5
1239	11538        19
1239	11541        24
1239	11548        7
1239	11550        8
1239	11557        11
1239	11561        11
1239	11563        6
1239	11570        14
1239	11575        6
1239	11576        12
1239	11579        21
1239	11587        21
1239	11588        15
1239	11590        19
1239	11595        18
1239	11598        13
1239	11600        16
1239	11603        24
1239	11606        19
1239	11610        13
1239	11611        13
1239	11612        23
1239	11615        20
1239	11623        8
1239	11635        7
1239	11643        20
1239	11656        8
1239	11690        14
1239	11692        13
1239	11709        22
1239	11710        11
1239	11711        19
1239	11716        18
1239	11721        21
1239	11735        18
1239	11737        15
1239	11741        23
1239	11760        12
1239	11761        10
1239	11770        20
1239	11771        12
1239	11774        15
1239	11781        8
1239	11791        20
1239	11804        11
1239	11816        22
1239	11819        16
1239	11820        15
1239	11822        8
1239	11828        11
1239	11836        22
1239	11840        9
1239	11848        10
1239	11852        19
1239	11853        21
1239	11854        5
1239	11855        18
1239	11859        19
1239	11870        17
1239	11877        10
1239	11881        8
1239	11882        10
1239	11883        23
1239	11889        5
1239	11890        18
1239	11897        5
1239	11902        8
1239	11919        6
1239	11935        5
1239	11945        21
1239	11948        20
1239	11955        9
1239	11957        15
1239	11961        15
1239	11965        7
1239	11966        17
1239	11984        15
1239	11986        14
1239	11990        16
1239	12000        14
1239	12014        12
1239	12015        18
1239	12016        23
1239	12017        12
1239	12031        13
1239	12033        16
1239	12049        20
1239	12057        10
1239	12070        5
1239	12075        16
1239	12076        12
1239	12077        13
1239	12087        5
1239	12097        5
1239	12101        19
1239	12103        19
1239	12112        9
1239	12114        16
1239	12115        21
1239	12131        21
1239	12133        14
1239	12141        13
1239	12156        20
1239	12158        7
1239	12159        7
1239	12171        16
1239	12175        13
1239	12178        17
1239	12179        10
1239	12180        21
1239	12181        11
1239	12182        14
1239	12195        17
1239	12197        9
1239	12198        11
1239	12201        11
1239	12202        9
1239	12205        12
1239	12209        22
1239	12227        5
1239	12259        14
1239	12260        16
1239	12273        17
1239	12278        9
1239	12279        13
1239	12282        16
1239	12283        17
1239	12888        13
1239	13328        15
1239	13329        18
1239	13337        23
1239	13341        14
1239	13342        8
1239	13344        18
1239	13350        12
1239	13363        19
1239	13371        10
1239	13379        13
1239	13384        22
1239	13388        17
1239	13399        13
1239	13403        6
1239	13404        15
1239	13405        16
1239	13408        15
1239	13409        21
1239	13419        7
1239	13431        12
1239	13439        20
1239	13445        9
1239	13454        22
1239	13464        5
1239	13472        20
1239	13488        13
1239	13490        24
1239	13492        11
1239	13496        12
1239	13516        12
1239	13525        15
1239	13527        11
1239	13534        8
1239	13545        20
1239	13549        22
1239	13554        20
1239	13559        22
1239	13567        22
1239	13574        20
1239	13576        16
1239	13578        21
1239	13586        8
1239	13592        6
1239	13597        6
1239	13601        5
1239	13602        8
1239	13607        9
1239	13609        20
1239	13613        10
1239	13614        23
1239	13635        20
1239	13638        22
1239	13676        11
1239	13704        19
1239	13717        12
1239	13718        12
1239	13719        11
1239	13726        23
1239	13734        21
1239	13736        9
1239	13739        9
1239	13745        8
1239	13750        14
1239	13754        6
1239	13756        21
1239	13760        9
1239	13764        18
1239	13765        22
1239	13768        19
1239	13772        21
1239	13776        20
1239	13782        17
1239	13789        7
1239	13790        10
1239	13791        7
1239	13792        18
1239	13793        10
1239	13805        13
1239	13815        20
1239	13824        12
1239	13829        11
1239	13831        21
1239	13837        9
1239	13840        17
1239	13842        6
1239	13843        13
1239	13846        21
1239	13855        10
1239	13866        5
1239	13869        12
1239	13871        8
1239	13880        12
1239	13882        19
1239	13885        6
1239	13887        20
1239	13889        24
1239	13894        6
1239	13899        9
1239	13915        21
1239	13930        6
1239	13941        22
1239	13943        15
1239	13975        9
1239	13984        8
1239	13986        24
1239	13993        17
1239	13996        24
1239	14021        20
1239	14025        18
1239	14027        7
1239	14033        12
1239	14037        12
1239	14040        11
1239	14042        17
1239	14044        21
1239	14046        23
1239	14051        19
1239	14073        11
1239	14080        19
1239	14090        10
1239	14099        17
1239	14103        5
1239	14107        5
1239	14130        6
1239	14134        16
1239	14135        11
1239	14145        11
1239	14155        15
1239	14174        13
1239	14176        6
1239	14180        23
1239	14181        12
1239	14182        12
1239	14185        15
1239	14188        13
1239	14192        20
1239	14221        5
1239	14225        20
1239	14244        20
1239	14255        19
1239	14257        8
1239	14258        11
1239	14283        14
1239	14288        8
1239	14289        14
1239	14296        24
1239	14298        24
1239	14299        9
1239	14300        23
1239	14301        18
1239	14302        24
1239	14303        9
1239	14304        19
1239	14305        22
1239	14307        6
1239	14309        14
1239	14321        14
1239	14329        22
1239	14330        23
1239	14335        24
1239	14342        8
1239	14347        10
1239	14350        6
1239	14352        8
1239	14361        8
1239	14362        13
1239	14363        22
1239	14403        19
1239	14417        20
1239	14419        22
1239	14423        20
1239	14428        13
1239	14434        21
1239	14442        22
1239	14447        16
1239	14452        18
1239	14461        5
1239	14466        7
1239	14471        23
1239	14482        17
1239	14499        24
1239	14501        8
1239	14505        17
1239	14509        15
1239	14510        21
1239	14512        21
1239	14513        19
1239	14530        12
1239	14532        13
1239	14543        7
1239	14545        19
1239	14554        7
1239	14557        18
1239	14558        7
1239	14564        10
1239	14578        21
1239	14589        12
1239	14591        11
1239	14594        19
1239	14598        15
1239	14600        23
1239	14604        16
1239	14619        9
1239	14625        23
1239	14626        22
1239	14634        24
1239	14636        21
1239	14645        20
1239	14646        23
1239	14649        23
1239	14655        9
1239	14657        9
1239	14667        18
1239	14671        6
1239	14682        21
1239	14685        10
1239	14694        15
1239	14695        14
1239	14696        21
1239	14699        20
1239	14703        17
1239	14704        16
1239	14713        23
1239	14716        23
1239	14742        8
1239	14743        9
1239	14744        7
1239	14745        5
1239	14748        16
1239	14750        14
1239	14758        23
1239	14765        9
1239	14770        24
1239	14793        5
1239	14801        24
1239	14811        17
1239	14819        10
1239	14821        20
1239	14828        5
1239	14839        8
1239	14847        20
1239	14860        19
1239	14864        14
1239	14882        17
1239	14887        22
1239	14915        21
1239	14935        11
1239	14944        9
1239	14948        21
1239	14955        12
1239	14962        20
1239	14971        7
1239	14986        19
1239	14989        9
1239	14999        19
1239	15002        7
1239	15011        17
1239	15014        16
1239	15018        6
1239	15021        10
1239	15059        15
1239	15062        7
1239	15069        21
1239	15081        6
1239	15094        5
1239	15098        20
1239	15100        18
1239	15101        8
1239	15117        16
1239	15129        21
1239	15134        17
1239	15137        19
1239	15141        11
1239	15148        5
1239	15149        11
1239	15163        24
1239	15166        19
1239	15172        17
1239	15175        7
1239	15184        13
1239	15203        18
1239	15207        9
1239	15210        19
1239	15221        7
1239	15224        6
1239	15225        11
1239	15233        23
1239	15234        14
1239	15248        24
1239	15251        8
1239	15267        11
1239	15277        11
1239	15280        18
1239	15288        19
1239	15290        7
1239	15309        9
1239	15312        12
1239	15320        21
1239	15333        19
1239	15335        10
1239	15336        11
1239	15339        17
1239	15342        22
1239	15345        20
1239	16384        6
1239	16385        10
1239	16387        10
1239	16389        17
1239	16402        18
1239	16421        20
1239	16424        17
1239	16465        24
1239	16474        6
1239	16482        17
1239	16487        22
1239	16488        21
1239	16496        20
1239	16511        8
1239	16516        20
1239	16517        6
1239	16530        16
1239	16534        19
1239	16556        14
1239	16564        15
1239	16597        16
1239	16598        13
1239	16604        21
1239	16608        24
1239	16612        7
1239	16617        20
1239	16621        15
1239	16628        18
1239	16631        18
1239	16635        14
1239	16645        8
1239	16646        11
1239	16664        21
1239	16683        18
1239	16698        21
1239	16721        20
1239	16727        23
1239	16747        7
1239	16756        19
1239	16788        10
1239	16794        17
1239	16799        14
1239	16807        18
1239	16835        7
1239	16836        24
1239	16848        18
1239	16852        8
1239	16860        23
1239	16886        10
1239	16898        8
1239	16908        24
1239	16910        24
1239	16916        17
1239	16918        11
1239	16922        8
1239	16929        9
1239	16931        21
1239	16937        11
1239	16940        23
1239	16948        11
1239	16968        23
1239	16971        7
1239	16997        23
1239	16998        24
1239	16999        9
1239	17033        17
1239	17039        6
1239	17041        6
1239	17046        24
1239	17049        13
1239	17054        13
1239	17065        6
1239	17075        23
1239	17094        5
1239	17096        17
1239	17100        11
1239	17105        19
1239	17115        7
1239	17129        22
1239	17145        14
1239	17146        18
1239	17150        23
1239	17159        19
1239	17171        6
1239	17189        19
1239	17212        10
1239	17239        19
1239	17240        18
1239	17244        7
1239	17263        7
1239	17264        24
1239	17306        17
1239	17310        24
1239	17317        7
1239	17340        9
1239	17341        23
1239	17354        5
1239	17366        21
1239	18447        18
1239	18476        21
1239	18480        12
1239	18504        22
1239	18506        9
1239	18511        20
1239	18517        21
1239	18529        8
1239	18539        17
1239	18541        16
1239	18570        17
1239	18588        7
1239	18593        8
1239	18603        12
1239	18608        21
1239	18610        10
1239	18614        20
1239	18616        16
1239	18618        23
1239	18632        5
1239	18634        21
1239	18663        9
1239	18672        10
1239	18679        6
1239	18682        17
1239	18696        13
1239	18726        21
1239	18744        23
1239	18755        21
1239	18772        6
1239	18785        16
1239	18805        11
1239	18814        10
1239	18824        9
1239	18827        22
1239	18830        16
1239	18854        6
1239	18879        15
1239	18893        15
1239	18900        12
1239	18901        12
1239	18902        17
1239	18908        21
1239	18911        19
1239	18929        7
1239	18939        20
1239	18961        24
1239	18984        21
1239	19006        7
1239	19014        5
1239	19023        24
1239	19043        12
1239	19055        22
1239	19061        13
1239	19081        7
1239	19087        24
1239	19095        18
1239	19096        17
1239	19097        23
1239	19105        23
1239	19113        21
1239	19122        14
1239	19124        10
1239	19126        11
1239	19130        16
1239	19131        24
1239	19139        8
1239	19165        13
1239	19166        9
1239	19172        14
1239	19176        17
1239	19194        23
1239	19195        10
1239	19201        23
1239	19221        21
1239	19235        11
1239	19237        13
1239	19248        5
1239	19249        12
1239	19254        16
1239	19265        23
1239	19276        9
1239	19277        20
1239	19286        23
1239	19289        22
1239	19301        13
1239	19306        13
1239	19311        20
1239	19318        24
1239	19331        16
1239	19334        22
1239	19336        18
1239	19341        14
1239	19362        14
1239	19364        17
1239	19386        20
1239	19389        23
1239	19390        8
1239	19396        13
1239	19398        8
1239	19408        22
1239	19409        20
1239	19414        10
1239	19429        5
1239	19437        12
1239	19469        23
1239	19471        22
1239	19473        19
1239	19481        10
1239	19499        16
1239	19501        19
1239	19502        20
1239	19514        11
1239	19530        22
1239	19538        6
1239	19554        17
1239	19559        10
1239	19560        7
1239	19567        24
1239	19570        5
1239	19573        12
1239	19575        24
1239	19584        15
1239	19593        14
1239	19606        15
1239	19615        9
1239	19624        10
1239	19625        6
1239	19627        8
1239	19748        6
1239	19755        6
1239	19757        22
1239	19761        21
1239	19770        14
1239	19779        21
1239	19813        5
1239	19821        7
1239	19833        17
1239	19837        10
1239	19850        8
1239	19864        14
1239	19868        15
1239	19870        6
1239	19879        12
1239	19887        21
1239	19893        6
1239	19894        22
1239	19911        16
1239	19921        18
1239	19951        24
1239	19985        8
1239	20042        8
1239	20082        24
4740	4763        14
4740	4807        14
4740	9790        18
4740	9941        6
4740	10131        12
9831	9915        6
9831	10135        19
9831	11486        20
9831	17408        16
9831	17414        6
9831	17420        8
10139	11563        23
9658	9670        13
9658	10139        20
9658	17433        11
7545	9481        9
7545	9721        18
7545	10141        10
7657	7719        22
7657	9652        20
7657	10150        23
7657	17480        18
7657	17484        9
4631	4635        7
4631	4637        21
4631	4810        24
4631	5727        14
4631	6123        13
4631	6453        22
4631	9225        10
4631	9444        23
4631	9468        7
4631	9742        9
4631	9938        21
4631	10151        12
4631	17565        6
4788	5727        24
4788	6453        22
4788	7473        19
4788	7544        22
4788	9290        10
4788	9833        10
4788	10152        15
4788	10204        15
4788	17464        7
4788	17666        17
9381	9513        16
9381	9908        24
9381	10153        21
9581	10166        23
9277	9458        9
9277	9522        13
9277	9531        7
9277	9532        12
9277	9692        19
9277	9704        8
9277	9767        11
9277	9857        9
9277	9974        15
9277	10179        18
9277	17572        16
9528	9762        23
9528	9765        22
9528	10186        15
10199	11919        19
101	701        15
101	1239        21
101	2914        21
101	3401        19
101	3807        6
101	7018        5
101	7170        22
101	7774        18
101	8071        10
101	10430        11
101	11537        5
101	11808        24
101	11827        6
101	11956        20
101	13476        19
101	14077        11
101	14262        6
101	17200        8
73	101        24
10204	17666        9
7515	9222        22
7515	9299        20
7515	10204        7
7515	11158        22
7515	13495        10
7633	10207        14
9430	9498        14
9430	10207        19
9513	10210        17
4775	6461        17
4775	7473        8
4775	9658        17
4775	10224        5
4775	17433        19
9497	10224        21
9497	17452        11
9497	17636        11
8297	8319        9
8297	8394        11
8297	8397        9
8297	8399        19
8297	8401        16
8297	8406        23
8297	8426        10
8297	8460        6
8297	8472        9
8297	8527        6
8297	8528        20
8297	8529        9
8297	8582        20
8297	8642        23
8297	8656        14
8297	8709        14
8297	8764        17
8297	8784        12
8297	8799        14
8297	8815        13
8297	8818        20
8297	8896        16
8297	8922        7
8297	8934        11
8297	8942        6
8297	8967        8
8297	8968        24
8297	8974        10
8297	8975        20
8297	9019        21
8297	9158        20
8297	9167        6
8297	9193        9
8297	9410        20
8297	10226        20
8297	10627        21
8297	11856        20
8297	12321        21
8297	12322        13
8297	12323        12
8297	12362        6
8297	12386        18
8297	12435        21
8297	12445        14
8297	12486        24
8297	12521        22
8297	12607        18
8297	12642        9
8297	12670        18
8297	12692        17
8297	12709        14
8297	12793        19
8297	12876        16
8297	12880        19
8297	12883        8
8297	12909        13
8297	12929        19
8297	12946        11
8297	12948        6
8297	12956        18
8297	12968        24
8297	12969        20
8297	12990        22
8297	13016        24
8297	13035        18
8297	13052        5
8297	13066        9
8297	13127        14
8297	13131        21
8297	13143        18
8297	13216        18
8297	13222        21
8297	13273        9
8297	15371        13
8297	15477        23
8297	15552        17
8297	15567        19
8297	15609        15
8297	15699        8
8297	15786        17
8297	15857        15
8297	15877        6
8297	15915        9
8297	15956        22
8297	15971        5
8297	16065        22
8297	16185        5
8297	16198        13
8297	16207        23
8297	16371        15
8297	17491        12
3462	4747        12
3462	4781        20
3462	4782        8
3462	7478        6
3462	7483        9
3462	9216        12
3462	9244        22
3462	9283        22
3462	9450        24
3462	9674        13
3462	9679        11
3462	9680        9
3462	9917        21
3462	10229        10
3462	11754        23
3462	17408        8
3462	17416        15
3462	17421        9
7540	9505        10
7540	9520        17
7540	9739        23
7540	10232        24
9729	9814        7
9729	9891        10
9729	9914        13
9729	10238        7
10240	10913        18
7018	7054        13
7018	7064        17
7018	7068        24
7018	7079        9
7018	7105        10
7018	7106        19
7018	7114        6
7018	7133        5
7018	7163        24
7018	7170        9
7018	7178        13
7018	7182        16
7018	7223        5
7018	7224        6
7018	7254        24
7018	7270        16
7018	7284        12
7018	7297        15
7018	7309        5
7018	7310        7
7018	7342        7
7018	7370        18
7018	7381        14
7018	7384        11
7018	7393        12
7018	7424        13
7018	7462        23
7018	7633        7
7018	7723        21
7018	7726        11
7018	7743        14
7018	7757        9
7018	7810        9
7018	7828        15
7018	7838        15
7018	7843        8
7018	7853        8
7018	7856        19
7018	7880        15
7018	7884        20
7018	7903        15
7018	7912        15
7018	7914        12
7018	7922        8
7018	7929        18
7018	7932        7
7018	7944        7
7018	7963        8
7018	7977        23
7018	8002        18
7018	8012        7
7018	8052        5
7018	8070        24
7018	8074        18
7018	8084        15
7018	8119        7
7018	8134        9
7018	8135        23
7018	8143        19
7018	8153        21
7018	8182        14
7018	8903        13
7018	9264        20
7018	9304        24
7018	9329        13
7018	9430        10
7018	9512        21
7018	9680        23
7018	9940        24
7018	10242        23
7018	10271        8
7018	10311        6
7018	10317        7
7018	10319        16
7018	10379        11
7018	10384        11
7018	10395        11
7018	10403        15
7018	10405        24
7018	10409        9
7018	10453        9
7018	10458        24
7018	10464        20
7018	10473        7
7018	10475        15
7018	10496        15
7018	10506        21
7018	10514        12
7018	10517        6
7018	10522        7
7018	10532        7
7018	10571        10
7018	10576        16
7018	10588        18
7018	10589        6
7018	10603        6
7018	10625        9
7018	10629        9
7018	10648        18
7018	10656        20
7018	10668        20
7018	10689        11
7018	10694        14
7018	10695        14
7018	10700        22
7018	10708        24
7018	10722        14
7018	10726        10
7018	10732        15
7018	10746        20
7018	10753        12
7018	10788        9
7018	10796        6
7018	10809        14
7018	10815        24
7018	10819        19
7018	10838        22
7018	10843        8
7018	10846        6
7018	10850        23
7018	10851        19
7018	10857        24
7018	10873        5
7018	10904        7
7018	10910        5
7018	10911        9
7018	10912        15
7018	10913        5
7018	10937        18
7018	10947        23
7018	10957        9
7018	10959        7
7018	10962        21
7018	10963        10
7018	10967        20
7018	10968        9
7018	10970        14
7018	10980        23
7018	10994        5
7018	10998        10
7018	11004        12
7018	11005        24
7018	11015        6
7018	11021        6
7018	11022        12
7018	11033        20
7018	11045        21
7018	11060        7
7018	11066        13
7018	11090        13
7018	11101        22
7018	11111        10
7018	11121        8
7018	11127        15
7018	11134        23
7018	11154        9
7018	11159        15
7018	11169        10
7018	11171        16
7018	11172        15
7018	11177        21
7018	11185        7
7018	11231        11
7018	11244        12
7018	11248        6
7018	11273        20
7018	11277        8
7018	11283        22
7018	11286        11
7018	11313        6
7018	11320        19
7018	11329        23
7018	11337        8
7018	11351        5
7018	11358        10
7018	11367        6
7018	11383        20
7018	11395        18
7018	11397        20
7018	11418        18
7018	11426        8
7018	11427        5
7018	11428        19
7018	11485        14
7018	11492        14
7018	11501        15
7018	11508        5
7018	11521        11
7018	11527        11
7018	11532        19
7018	11560        7
7018	11563        16
7018	11589        21
7018	11596        23
7018	11600        7
7018	11609        5
7018	11616        20
7018	11624        12
7018	11632        21
7018	11640        13
7018	11657        8
7018	11670        19
7018	11683        6
7018	11684        21
7018	11685        23
7018	11686        21
7018	11698        10
7018	11707        14
7018	11724        21
7018	11738        21
7018	11741        15
7018	11757        21
7018	11787        14
7018	11791        18
7018	11792        24
7018	11793        17
7018	11806        14
7018	11810        20
7018	11833        10
7018	11839        12
7018	11848        15
7018	11851        19
7018	11854        21
7018	11855        18
7018	11857        9
7018	11874        10
7018	11883        23
7018	11887        12
7018	11889        10
7018	11890        17
7018	11894        22
7018	11897        16
7018	11902        23
7018	11905        20
7018	11906        15
7018	11911        13
7018	11917        7
7018	11919        19
7018	11930        16
7018	11937        15
7018	11955        24
7018	11958        18
7018	11963        6
7018	11971        21
7018	11979        20
7018	11980        9
7018	12007        17
7018	12016        9
7018	12022        12
7018	12024        19
7018	12036        12
7018	12039        5
7018	12052        14
7018	12055        20
7018	12062        10
7018	12069        6
7018	12082        17
7018	12085        17
7018	12090        6
7018	12092        7
7018	12099        20
7018	12116        12
7018	12120        10
7018	12121        22
7018	12122        9
7018	12128        5
7018	12134        24
7018	12139        8
7018	12147        6
7018	12152        17
7018	12153        7
7018	12156        7
7018	12163        20
7018	12179        13
7018	12180        20
7018	12181        24
7018	12182        16
7018	12192        18
7018	12194        11
7018	12198        10
7018	12201        13
7018	12206        7
7018	12208        23
7018	12211        11
7018	12215        21
7018	12216        6
7018	12217        23
7018	12223        6
7018	12229        15
7018	12251        21
7018	12261        13
7018	12269        23
7018	12270        5
7018	12271        24
7018	12281        11
7018	13323        19
7018	13327        6
7018	13336        12
7018	13343        8
7018	13346        13
7018	13350        22
7018	13372        19
7018	13373        14
7018	13375        7
7018	13387        9
7018	13391        15
7018	13401        15
7018	13443        23
7018	13464        6
7018	13477        7
7018	13478        8
7018	13483        17
7018	13507        10
7018	13517        19
7018	13524        14
7018	13540        18
7018	13552        5
7018	13560        23
7018	13565        10
7018	13567        15
7018	13568        11
7018	13572        10
7018	13576        15
7018	13578        24
7018	13581        21
7018	13592        21
7018	13606        19
7018	13627        14
7018	13630        24
7018	13632        17
7018	13641        12
7018	13642        12
7018	13645        17
7018	13659        16
7018	13680        17
7018	13684        5
7018	13688        19
7018	13695        16
7018	13698        18
7018	13702        13
7018	13720        5
7018	13730        5
7018	13738        14
7018	13748        13
7018	13752        17
7018	13753        20
7018	13756        18
7018	13758        22
7018	13763        20
7018	13769        6
7018	13777        20
7018	13790        10
7018	13791        7
7018	13792        21
7018	13800        16
7018	13806        18
7018	13812        8
7018	13815        14
7018	13847        7
7018	13850        17
7018	13852        7
7018	13860        21
7018	13863        5
7018	13882        18
7018	13888        22
7018	13905        16
7018	13919        15
7018	13928        10
7018	13930        22
7018	13938        5
7018	13958        6
7018	14008        9
7018	14010        15
7018	14013        13
7018	14021        7
7018	14033        13
7018	14041        21
7018	14043        18
7018	14044        20
7018	14045        6
7018	14046        21
7018	14056        21
7018	14058        23
7018	14065        17
7018	14076        19
7018	14103        11
7018	14113        24
7018	14120        11
7018	14149        23
7018	14169        19
7018	14236        17
7018	14248        12
7018	14264        24
7018	14275        20
7018	14289        22
7018	14311        9
7018	14328        15
7018	14343        9
7018	14344        24
7018	14359        21
7018	14371        8
7018	14372        22
7018	14378        20
7018	14381        14
7018	14383        17
7018	14384        13
7018	14387        11
7018	14397        22
7018	14398        20
7018	14404        20
7018	14405        9
7018	14406        15
7018	14407        14
7018	14414        12
7018	14426        14
7018	14432        22
7018	14443        20
7018	14446        5
7018	14450        5
7018	14465        7
7018	14487        9
7018	14489        14
7018	14509        24
7018	14510        20
7018	14512        20
7018	14528        10
7018	14529        9
7018	14531        12
7018	14532        16
7018	14541        8
7018	14549        16
7018	14556        9
7018	14576        15
7018	14596        16
7018	14606        18
7018	14625        20
7018	14626        22
7018	14636        14
7018	14639        14
7018	14641        14
7018	14675        5
7018	14685        13
7018	14687        10
7018	14689        22
7018	14694        9
7018	14720        11
7018	14725        13
7018	14726        19
7018	14738        22
7018	14742        7
7018	14743        17
7018	14744        19
7018	14745        19
7018	14746        6
7018	14750        20
7018	14757        9
7018	14763        16
7018	14787        10
7018	14792        12
7018	14799        22
7018	14800        21
7018	14803        12
7018	14808        6
7018	14814        7
7018	14824        20
7018	14826        15
7018	14830        19
7018	14831        5
7018	14851        9
7018	14852        21
7018	14866        21
7018	14875        13
7018	14880        9
7018	14888        20
7018	14893        24
7018	14898        8
7018	14906        19
7018	14912        15
7018	14929        15
7018	14931        8
7018	14942        15
7018	14943        19
7018	14946        5
7018	14947        13
7018	14948        21
